T	Origin	Destination	Distance	TripTime
24	2	1	1	66
24	2	2	1	6
24	2	3	1	60
24	2	4	1	39
24	3	0	1	12
24	3	1	1	6
24	3	2	1	60
24	3	3	1	9
24	3	4	1	15
24	4	0	1	24
24	4	1	1	18
24	4	2	1	39
24	4	3	1	15
24	4	4	1	12
23	0	0	1	9
23	0	1	1	15
23	0	2	1	75
23	0	3	1	12
23	0	4	1	24
23	1	0	1	15
23	1	1	1	6
23	1	2	1	66
23	1	3	1	6
23	1	4	1	18
23	2	0	1	75
23	2	1	1	66
23	2	2	1	6
23	2	3	1	60
23	2	4	1	39
23	3	0	1	12
23	3	1	1	6
23	3	2	1	60
23	3	3	1	9
23	3	4	1	15
23	4	0	1	24
23	4	1	1	18
23	4	2	1	39
23	4	3	1	15
23	4	4	1	12
22	0	0	1	9
22	0	1	1	15
22	0	2	1	75
22	0	3	1	12
22	0	4	1	24
22	1	0	1	15
22	1	1	1	6
22	1	2	1	66
22	1	3	1	6
22	1	4	1	18
22	2	0	1	75
22	2	1	1	66
22	2	2	1	6
22	2	3	1	60
22	2	4	1	39
22	3	0	1	12
22	3	1	1	6
22	3	2	1	60
22	3	3	1	9
22	3	4	1	15
22	4	0	1	24
22	4	1	1	18
22	4	2	1	39
22	4	3	1	15
22	4	4	1	12
21	0	0	1	9
21	0	1	1	15
21	0	2	1	75
21	0	3	1	12
21	0	4	1	24
21	1	0	1	15
21	1	1	1	6
21	1	2	1	66
21	1	3	1	6
21	1	4	1	18
21	2	0	1	75
21	2	1	1	66
21	2	2	1	6
21	2	3	1	60
21	2	4	1	39
21	3	0	1	12
21	3	1	1	6
21	3	2	1	60
21	3	3	1	9
21	3	4	1	15
21	4	0	1	24
21	4	1	1	18
21	4	2	1	39
21	4	3	1	15
21	4	4	1	12
20	0	0	1	9
20	0	1	1	15
20	0	2	1	75
20	0	3	1	12
20	0	4	1	24
20	1	0	1	15
20	1	1	1	6
20	1	2	1	66
20	1	3	1	6
20	1	4	1	18
20	2	0	1	75
20	2	1	1	66
20	2	2	1	6
20	2	3	1	60
20	2	4	1	39
20	3	0	1	12
20	3	1	1	6
20	3	2	1	60
20	3	3	1	9
20	3	4	1	15
20	4	0	1	24
20	4	1	1	18
20	4	2	1	39
20	4	3	1	15
20	4	4	1	12
19	0	0	1	9
19	0	1	1	15
19	0	2	1	75
19	0	3	1	12
19	0	4	1	24
19	1	0	1	15
19	1	1	1	6
19	1	2	1	66
19	1	3	1	6
19	1	4	1	18
19	2	0	1	75
19	2	1	1	66
19	2	2	1	6
19	2	3	1	60
19	2	4	1	39
19	3	0	1	12
19	3	1	1	6
19	3	2	1	60
19	3	3	1	9
19	3	4	1	15
19	4	0	1	24
19	4	1	1	18
19	4	2	1	39
19	4	3	1	15
19	4	4	1	12
18	0	0	1	9
18	0	1	1	15
18	0	2	1	75
18	0	3	1	12
18	0	4	1	24
18	1	0	1	15
18	1	1	1	6
18	1	2	1	66
18	1	3	1	6
18	1	4	1	18
18	2	0	1	75
18	2	1	1	66
18	2	2	1	6
18	2	3	1	60
18	2	4	1	39
18	3	0	1	12
18	3	1	1	6
18	3	2	1	60
18	3	3	1	9
18	3	4	1	15
18	4	0	1	24
18	4	1	1	18
18	4	2	1	39
18	4	3	1	15
18	4	4	1	12
17	0	0	1	9
17	0	1	1	15
17	0	2	1	75
17	0	3	1	12
17	0	4	1	24
17	1	0	1	15
17	1	1	1	6
17	1	2	1	66
17	1	3	1	6
17	1	4	1	18
17	2	0	1	75
17	2	1	1	66
17	2	2	1	6
17	2	3	1	60
17	2	4	1	39
17	3	0	1	12
17	3	1	1	6
17	3	2	1	60
17	3	3	1	9
17	3	4	1	15
17	4	0	1	24
17	4	1	1	18
17	4	2	1	39
17	4	3	1	15
17	4	4	1	12
16	0	0	1	9
16	0	1	1	15
16	0	2	1	75
16	0	3	1	12
16	0	4	1	24
16	1	0	1	15
16	1	1	1	6
16	1	2	1	66
16	1	3	1	6
16	1	4	1	18
16	2	0	1	75
16	2	1	1	66
16	2	2	1	6
16	2	3	1	60
16	2	4	1	39
16	3	0	1	12
16	3	1	1	6
16	3	2	1	60
16	3	3	1	9
16	3	4	1	15
16	4	0	1	24
16	4	1	1	18
16	4	2	1	39
16	4	3	1	15
16	4	4	1	12
15	0	0	1	9
15	0	1	1	15
15	0	2	1	75
15	0	3	1	12
15	0	4	1	24
15	1	0	1	15
15	1	1	1	6
15	1	2	1	66
15	1	3	1	6
15	1	4	1	18
15	2	0	1	75
15	2	1	1	66
15	2	2	1	6
15	2	3	1	60
15	2	4	1	39
15	3	0	1	12
15	3	1	1	6
15	3	2	1	60
15	3	3	1	9
15	3	4	1	15
15	4	0	1	24
15	4	1	1	18
15	4	2	1	39
15	4	3	1	15
15	4	4	1	12
14	0	0	1	9
14	0	1	1	15
14	0	2	1	75
14	0	3	1	12
14	0	4	1	24
14	1	0	1	15
14	1	1	1	6
14	1	2	1	66
14	1	3	1	6
14	1	4	1	18
14	2	0	1	75
14	2	1	1	66
14	2	2	1	6
14	2	3	1	60
14	2	4	1	39
14	3	0	1	12
14	3	1	1	6
14	3	2	1	60
14	3	3	1	9
14	3	4	1	15
14	4	0	1	24
14	4	1	1	18
14	4	2	1	39
14	4	3	1	15
14	4	4	1	12
13	0	0	1	9
13	0	1	1	15
13	0	2	1	75
13	0	3	1	12
13	0	4	1	24
13	1	0	1	15
13	1	1	1	6
13	1	2	1	66
13	1	3	1	6
13	1	4	1	18
13	2	0	1	75
13	2	1	1	66
13	2	2	1	6
13	2	3	1	60
13	2	4	1	39
13	3	0	1	12
13	3	1	1	6
13	3	2	1	60
13	3	3	1	9
13	3	4	1	15
13	4	0	1	24
13	4	1	1	18
13	4	2	1	39
13	4	3	1	15
13	4	4	1	12
12	0	0	1	9
12	0	1	1	15
12	0	2	1	75
12	0	3	1	12
12	0	4	1	24
12	1	0	1	15
12	1	1	1	6
12	1	2	1	66
12	1	3	1	6
12	1	4	1	18
12	2	0	1	75
12	2	1	1	66
12	2	2	1	6
12	2	3	1	60
12	2	4	1	39
12	3	0	1	12
12	3	1	1	6
12	3	2	1	60
12	3	3	1	9
12	3	4	1	15
12	4	0	1	24
12	4	1	1	18
12	4	2	1	39
12	4	3	1	15
12	4	4	1	12
11	0	0	1	9
11	0	1	1	15
11	0	2	1	75
11	0	3	1	12
11	0	4	1	24
11	1	0	1	15
11	1	1	1	6
11	1	2	1	66
11	1	3	1	6
11	1	4	1	18
11	2	0	1	75
11	2	1	1	66
11	2	2	1	6
11	2	3	1	60
11	2	4	1	39
11	3	0	1	12
11	3	1	1	6
11	3	2	1	60
11	3	3	1	9
11	3	4	1	15
11	4	0	1	24
11	4	1	1	18
11	4	2	1	39
11	4	3	1	15
11	4	4	1	12
10	0	0	1	9
10	0	1	1	15
10	0	2	1	75
10	0	3	1	12
10	0	4	1	24
10	1	0	1	15
10	1	1	1	6
10	1	2	1	66
10	1	3	1	6
10	1	4	1	18
10	2	0	1	75
10	2	1	1	66
10	2	2	1	6
10	2	3	1	60
10	2	4	1	39
10	3	0	1	12
10	3	1	1	6
10	3	2	1	60
10	3	3	1	9
10	3	4	1	15
10	4	0	1	24
10	4	1	1	18
10	4	2	1	39
10	4	3	1	15
10	4	4	1	12
9	0	0	1	9
9	0	1	1	15
9	0	2	1	75
9	0	3	1	12
9	0	4	1	24
9	1	0	1	15
9	1	1	1	6
9	1	2	1	66
9	1	3	1	6
9	1	4	1	18
9	2	0	1	75
9	2	1	1	66
9	2	2	1	6
9	2	3	1	60
9	2	4	1	39
9	3	0	1	12
9	3	1	1	6
9	3	2	1	60
9	3	3	1	9
9	3	4	1	15
9	4	0	1	24
9	4	1	1	18
9	4	2	1	39
9	4	3	1	15
9	4	4	1	12
8	0	0	1	9
8	0	1	1	15
8	0	2	1	75
8	0	3	1	12
8	0	4	1	24
8	1	0	1	15
8	1	1	1	6
8	1	2	1	66
8	1	3	1	6
8	1	4	1	18
8	2	0	1	75
8	2	1	1	66
8	2	2	1	6
8	2	3	1	60
8	2	4	1	39
8	3	0	1	12
8	3	1	1	6
8	3	2	1	60
8	3	3	1	9
8	3	4	1	15
8	4	0	1	24
8	4	1	1	18
8	4	2	1	39
8	4	3	1	15
8	4	4	1	12
7	0	0	1	9
7	0	1	1	15
7	0	2	1	75
7	0	3	1	12
7	0	4	1	24
7	1	0	1	15
7	1	1	1	6
7	1	2	1	66
7	1	3	1	6
7	1	4	1	18
7	2	0	1	75
7	2	1	1	66
7	2	2	1	6
7	2	3	1	60
7	2	4	1	39
7	3	0	1	12
7	3	1	1	6
7	3	2	1	60
7	3	3	1	9
7	3	4	1	15
7	4	0	1	24
7	4	1	1	18
7	4	2	1	39
7	4	3	1	15
7	4	4	1	12
6	0	0	1	9
6	0	1	1	15
6	0	2	1	75
6	0	3	1	12
6	0	4	1	24
6	1	0	1	15
6	1	1	1	6
6	1	2	1	66
6	1	3	1	6
6	1	4	1	18
6	2	0	1	75
6	2	1	1	66
6	2	2	1	6
6	2	3	1	60
6	2	4	1	39
6	3	0	1	12
6	3	1	1	6
6	3	2	1	60
6	3	3	1	9
6	3	4	1	15
6	4	0	1	24
6	4	1	1	18
6	4	2	1	39
6	4	3	1	15
6	4	4	1	12
5	0	0	1	9
5	0	1	1	15
5	0	2	1	75
5	0	3	1	12
5	0	4	1	24
5	1	0	1	15
5	1	1	1	6
5	1	2	1	66
5	1	3	1	6
5	1	4	1	18
5	2	0	1	75
5	2	1	1	66
5	2	2	1	6
5	2	3	1	60
5	2	4	1	39
5	3	0	1	12
5	3	1	1	6
5	3	2	1	60
5	3	3	1	9
5	3	4	1	15
5	4	0	1	24
5	4	1	1	18
5	4	2	1	39
5	4	3	1	15
5	4	4	1	12
4	0	0	1	9
4	0	1	1	15
4	0	2	1	75
4	0	3	1	12
4	0	4	1	24
4	1	0	1	15
4	1	1	1	6
4	1	2	1	66
4	1	3	1	6
4	1	4	1	18
4	2	0	1	75
4	2	1	1	66
4	2	2	1	6
4	2	3	1	60
4	2	4	1	39
4	3	0	1	12
4	3	1	1	6
4	3	2	1	60
4	3	3	1	9
4	3	4	1	15
4	4	0	1	24
4	4	1	1	18
4	4	2	1	39
4	4	3	1	15
4	4	4	1	12
3	0	0	1	9
3	0	1	1	15
3	0	2	1	75
3	0	3	1	12
3	0	4	1	24
3	1	0	1	15
3	1	1	1	6
3	1	2	1	66
3	1	3	1	6
3	1	4	1	18
3	2	0	1	75
3	2	1	1	66
3	2	2	1	6
3	2	3	1	60
3	2	4	1	39
3	3	0	1	12
3	3	1	1	6
3	3	2	1	60
3	3	3	1	9
3	3	4	1	15
3	4	0	1	24
3	4	1	1	18
3	4	2	1	39
3	4	3	1	15
3	4	4	1	12
2	0	0	1	9
2	0	1	1	15
2	0	2	1	75
2	0	3	1	12
2	0	4	1	24
2	1	0	1	15
2	1	1	1	6
2	1	2	1	66
2	1	3	1	6
2	1	4	1	18
2	2	0	1	75
2	2	1	1	66
2	2	2	1	6
2	2	3	1	60
2	2	4	1	39
2	3	0	1	12
2	3	1	1	6
2	3	2	1	60
2	3	3	1	9
2	3	4	1	15
2	4	0	1	24
2	4	1	1	18
2	4	2	1	39
2	4	3	1	15
2	4	4	1	12
1	0	0	1	9
1	0	1	1	15
1	0	2	1	75
1	0	3	1	12
1	0	4	1	24
1	1	0	1	15
1	1	1	1	6
1	1	2	1	66
1	1	3	1	6
1	1	4	1	18
1	2	0	1	75
1	2	1	1	66
1	2	2	1	6
1	2	3	1	60
1	2	4	1	39
1	3	0	1	12
1	3	1	1	6
1	3	2	1	60
1	3	3	1	9
1	3	4	1	15
1	4	0	1	24
1	4	1	1	18
1	4	2	1	39
1	4	3	1	15
1	4	4	1	12
0	0	0	1	9
0	0	1	1	15
0	0	2	1	75
0	0	3	1	12
0	0	4	1	24
0	1	0	1	15
0	1	1	1	6
0	1	2	1	66
0	1	3	1	6
0	1	4	1	18
0	2	0	1	75
0	2	1	1	66
0	2	2	1	6
0	2	3	1	60
0	2	4	1	39
0	3	0	1	12
0	3	1	1	6
0	3	2	1	60
0	3	3	1	9
0	3	4	1	15
0	4	0	1	24
0	4	1	1	18
0	4	2	1	39
0	4	3	1	15
0	4	4	1	12
